,Gene stable ID,score_0.95,halflife,5UTR_GC,coding_GC,3UTR_GC
54,FBgn0000153,0.0413587738223659,82.42178742319602,0.4884713347334554,0.5729689185544768,0.3665047404486998
55,FBgn0000157,0.082225311639615,42.73832851533751,0.4894308943089431,0.6394496805898275,0.4533630620587142
56,FBgn0000158,0.0240782543265613,82.42178742319602,0.3834586466165413,0.5312264860797592,0.268595041322314
57,FBgn0000163,0.0533502018003962,82.42178742319602,0.4003974518570778,0.5840633968148062,0.3405173387174342
58,FBgn0000166,0.1236674637945335,82.42178742319602,0.4946413137424373,0.5803960904733818,0.3705035971223021
59,FBgn0000173,0.043859649122807,82.42178742319602,0.4249631025447327,0.5635964912280702,0.3760798489464684
60,FBgn0000179,0.1000043705697311,21.982403977895466,0.3822400307886474,0.5867193516406809,0.3735507562718999
61,FBgn0000180,0.0886072586216057,67.05517719942071,0.4655737704918032,0.5906530633933791,0.3740813017893599
62,FBgn0000181,0.1058823529411764,395.4617209786295,0.4248495407031992,0.6058823529411764,0.4774383330567999
63,FBgn0000182,0.05585185559656,253.1233439076306,0.3701647160946952,0.5721441450550191,0.3486587317979964
64,FBgn0000183,0.0644021560929844,61.01448442397014,0.4646464646464646,0.526746959999483,0.3466998955143904
65,FBgn0000206,0.030843552582683,38.332541886806574,0.3081395348837209,0.5213675213675214,0.3533333333333333
66,FBgn0000212,0.0625534046589345,61.86832087755924,0.4361011439360187,0.5483585367503738,0.3196898665705012
67,FBgn0000216,0.1626016260162601,24.359019541020544,0.4166666666666667,0.5447154471544715,0.3504672897196261
68,FBgn0000221,0.0296523517382413,90.63883844305442,0.3472222222222222,0.598159509202454,0.3719512195121951
69,FBgn0000227,0.0668498168498168,82.42178742319602,0.3977272727272727,0.5412087912087912,0.4069767441860465
70,FBgn0000228,0.0641268983686798,38.80855726378745,0.327733286908078,0.5631111830525978,0.3359742441209407
71,FBgn0000229,0.0536193029490616,53.114666092720974,0.3783004519846625,0.451295799821269,0.2602739726027397
72,FBgn0000233,0.0935400516795865,15.603152591998688,0.4221311475409836,0.6005167958656331,0.2876712328767123
73,FBgn0000239,0.0497076023391812,82.42178742319602,0.5026881720430108,0.50682261208577,0.342225080347998
74,FBgn0000241,0.0364711680630852,82.42178742319602,0.5287356321839081,0.5855101034992607,0.3067479395604395
75,FBgn0000244,0.049468331021729,75.78824831769366,0.3703703703703703,0.5552473416551087,0.3990244045591648
76,FBgn0000246,0.0917225950782997,76.85933458310963,0.4327413565085962,0.407158836689038,0.2620080452272233
77,FBgn0000247,0.0397553516819571,57.107985379706,0.4905465491461399,0.5509683995922529,0.3914821624158974
78,FBgn0000250,0.0871197563465202,36.99727653435846,0.4394844875397634,0.5650686205229293,0.3731772712769367
79,FBgn0000251,0.1152438428118407,10.59193619084208,0.4075150598676219,0.6209278040875628,0.4187134502923976
80,FBgn0000253,0.0644444444444444,175.82897409897154,0.3706595056443388,0.5311111111111111,0.3628750661059373
81,FBgn0000256,0.051071834189168,38.66435848878224,0.3846247719124948,0.5592947808263145,0.3445012787723785
82,FBgn0000257,0.0418596615426105,47.50574715403219,0.5456443195503813,0.599073793149946,0.3702923031194948
83,FBgn0000259,0.0654471588568234,70.68798112933413,0.4316625924802745,0.4982827488921971,0.3498202180261546
84,FBgn0000261,0.0203813280736357,214.8982807568526,0.412087912087912,0.5680473372781065,0.3551724137931034
85,FBgn0000273,0.0602636534839924,109.7828638071773,0.4907088020850184,0.576271186440678,0.3715393221463963
86,FBgn0000274,0.0404339407442773,82.42178742319602,0.4411764705882353,0.5284435426116019,0.3596491228070175
87,FBgn0000276,0.046875,799.7492797104826,0.3648648648648648,0.5208333333333334,0.2191780821917808
88,FBgn0000277,0.1145833333333333,82.42178742319602,0.3902439024390244,0.5,0.2098765432098765
89,FBgn0000278,0.0364583333333333,82.42178742319602,0.4583333333333333,0.53125,0.2732919254658385
90,FBgn0000279,0.109375,124.2554287740954,0.3333333333333333,0.546875,0.3861386138613861
91,FBgn0000283,0.097538742023701,44.68607825743369,0.48980856631318,0.5244606502582801,0.337152209492635
92,FBgn0000286,0.0932304026949652,43.23586814427341,0.4416372491246093,0.6007993700855325,0.322208288859744
93,FBgn0000287,0.0607255520504731,82.42178742319602,0.4853840800813661,0.562565720294427,0.3803316059594399
94,FBgn0000289,0.0514528818502639,48.19240434149454,0.4492213454672229,0.5692150872020025,0.3989357549779456
95,FBgn0000299,0.0383895131086142,795.2270004494463,0.5025278194599072,0.6153558052434457,0.3877585333762107
96,FBgn0000303,0.0334059753727343,82.42178742319602,0.514018691588785,0.5871087822611368,0.3894288758867142
97,FBgn0000307,0.0880444198413127,48.06455670072359,0.4343863185012753,0.5025684856209628,0.38742974731159
98,FBgn0000308,0.0524934383202099,175.32310679116466,0.4920683091193297,0.5826771653543307,0.3225111754538265
99,FBgn0000316,0.0382059800664451,66.29672845115932,0.325,0.4806201550387597,0.2635869565217391
100,FBgn0000317,0.0358241082410824,115.92590261983824,0.4718814911017433,0.5010762607626076,0.2699761846103309
101,FBgn0000318,0.0419947506561679,263.97206753630456,0.4698259937324756,0.5748031496062992,0.3548387096774194
102,FBgn0000319,0.0363311494937462,134.896587070529,0.3600385907480247,0.5223347230494342,0.2587412587412587
103,FBgn0000320,0.0596118632432731,82.42178742319602,0.4537563340572095,0.6176271564462877,0.3019538188277087
104,FBgn0000326,0.0337477797513321,469.781159978375,0.411214953271028,0.5245707519242155,0.3333333333333333
105,FBgn0000330,0.0360576923076923,106.9611256169535,0.3148148148148148,0.5512820512820513,0.377594387496194
106,FBgn0000337,0.0334821428571428,82.42178742319602,0.5526315789473685,0.5446428571428571,0.3406862745098039
107,FBgn0000339,0.0689655172413793,82.42178742319602,0.4440330564312007,0.4551724137931034,0.3575251763275881
108,FBgn0000346,0.032171581769437,154.25531090875697,0.2933333333333333,0.546916890080429,0.3597027972027972
109,FBgn0000351,0.0337465564738292,299.0541704224421,0.2941176470588235,0.5378787878787878,0.2457627118644068
110,FBgn0000352,0.0612867443150305,74.66378474240508,0.4632352941176471,0.5532445923460898,0.3410733643922726
111,FBgn0000355,0.0747126436781609,82.42178742319602,0.391304347826087,0.617816091954023,0.4462809917355372
112,FBgn0000356,0.0743405275779376,82.42178742319602,0.4042553191489361,0.6211031175059952,0.3103448275862069
113,FBgn0000357,0.048169556840077,68.09935083187119,0.4318181818181818,0.6339113680154143,0.3720930232558139
114,FBgn0000358,0.0651340996168582,82.42178742319602,0.4186046511627907,0.6302681992337165,0.4186046511627907
115,FBgn0000359,0.0526315789473684,82.42178742319602,0.5526315789473685,0.6128654970760234,0.3632286995515695
116,FBgn0000360,0.0684039087947882,82.42178742319602,0.5584415584415584,0.6362649294245385,0.4814601244146222
117,FBgn0000370,0.0691946223296671,226.74858589525985,0.3886637366110761,0.5123003811393639,0.3446808510638298
118,FBgn0000376,0.0545947778908104,24.71039777917749,0.4558270676691729,0.5754493048491014,0.4211920529801324
119,FBgn0000377,0.0554765291607396,112.5705939222176,0.4166666666666667,0.5604551920341394,0.3009708737864077
120,FBgn0000382,0.0676675837984895,71.6324142943149,0.4332184999163606,0.5853164332211325,0.368643048068987
121,FBgn0000384,0.0378457059679767,82.42178742319602,0.3769633507853403,0.413391557496361,0.2921031746031746
122,FBgn0000392,0.0769230769230769,222.65132774117365,0.3623886401664179,0.5369707811568276,0.4227467811158798
123,FBgn0000394,0.0633074935400516,82.42178742319602,0.4672972537155934,0.562015503875969,0.3017821050995025
124,FBgn0000395,0.0350177304964539,82.42178742319602,0.444547134935305,0.5970744680851063,0.3834510595358224
125,FBgn0000404,0.0352655385005988,93.98713303581695,0.4392156862745098,0.5106814255515264,0.3767313332466843
126,FBgn0000405,0.0503712045185062,82.42178742319602,0.4082100428762689,0.5564491329268526,0.4126778783958603
127,FBgn0000406,0.0541571319603356,82.42178742319602,0.4943820224719101,0.5408085430968727,0.2868201861832435
128,FBgn0000411,0.0565709312445604,40.78412147634169,0.4193208996891588,0.6066144473455178,0.3535397074190177
129,FBgn0000412,0.1207865168539325,287.4176354694175,0.381588603967779,0.5945692883895131,0.3188073394495412
130,FBgn0000414,0.0541540430725674,82.42178742319602,0.4421228504918525,0.5521925393143607,0.4023344940695972
131,FBgn0000416,0.0321648750146415,159.83162801411913,0.4498285352007146,0.5305648584407647,0.3585746102449889
132,FBgn0000422,0.0242507962088944,161.616760247841,0.4053231091211637,0.5682389394113809,0.3255033557046979
133,FBgn0000426,0.0749063670411985,242.2397888382361,0.3884297520661157,0.5842696629213483,0.3417721518987341
134,FBgn0000427,0.0886146316858541,82.42178742319602,0.5066666666666667,0.5321026223677751,0.4163547306741152
135,FBgn0000439,0.1277683134582623,37.36560493321495,0.3721881390593047,0.5616127200454287,0.3231083844580777
136,FBgn0000442,0.0320762895535327,82.42178742319602,0.5621301775147929,0.5596012136974425,0.3644859813084112
137,FBgn0000447,0.0410509031198686,62.79250787417596,0.5037878787878788,0.5467980295566502,0.319672131147541
138,FBgn0000448,0.0762515657665971,38.36379205144541,0.4608817538175049,0.5458798778287466,0.3268478597705473
139,FBgn0000449,0.0421768707482993,77.30981982569865,0.4375,0.5197278911564626,0.3347921225382932
140,FBgn0000451,0.0551875826398429,60.91768319696081,0.4766917293233083,0.5806830848842267,0.3589869793793604
141,FBgn0000454,0.0281597904387688,283.31931185752967,0.5348880120756057,0.5658153241650294,0.3318385650224215
142,FBgn0000455,0.0203252032520325,104.00892472743746,0.3824220682830281,0.5718157181571816,0.2727272727272727
143,FBgn0000459,0.0632688927943761,82.42178742319602,0.4317398739987174,0.6033977738722905,0.3829736044423173
144,FBgn0000463,0.0447641886490807,17.169860126126515,0.4123711340206185,0.5655475619504396,0.3375236219480442
145,FBgn0000464,0.0408075916371767,78.25359727108874,0.4078977833787641,0.5454673859765368,0.3591808217196117
146,FBgn0000473,0.0460223537146614,82.42178742319602,0.5084745762711864,0.5647600262984879,0.3404255319148936
147,FBgn0000477,0.030881017257039,917.492223464761,0.4473684210526316,0.5395095367847411,0.2584269662921348
148,FBgn0000479,0.0534537471712288,51.20564797460422,0.4512855200588938,0.5456589704182006,0.3220024424856815
149,FBgn0000482,0.0412097042206713,77.2488323043226,0.4647887323943662,0.5636424061149884,0.3086419753086419
150,FBgn0000489,0.0841046218066149,63.072133230829415,0.3175750276021278,0.5079646642787485,0.2688013136288998
151,FBgn0000490,0.0684776457272212,29.27332346499413,0.5112783612956424,0.5874363327674024,0.3998416468725257
152,FBgn0000492,0.0820413436692506,40.99933419295607,0.444,0.66343669250646,0.3806366047745358
153,FBgn0000499,0.0608974358974358,81.20296153830056,0.4799154334038055,0.5742521367521367,0.3186372745490982
154,FBgn0000500,0.028169014084507,82.42178742319602,0.5555555555555556,0.4859154929577465,0.2672413793103448
155,FBgn0000504,0.074712287362872,29.656070351573646,0.3862344206069237,0.6313756853821443,0.3471812581513214
156,FBgn0000520,0.043282743114109,89.0139957354183,0.4328358208955223,0.5941540191118606,0.4719101123595505
157,FBgn0000524,0.0753270184934596,43.25459760107337,0.463768115942029,0.591339648173207,0.3600668337510442
158,FBgn0000527,0.0295454545454545,99.818229554658,0.3812709030100334,0.5696969696969697,0.4137931034482758
159,FBgn0000529,0.0767441860465116,89.61032913791016,0.6231884057971014,0.5945736434108527,0.3852397260273972
160,FBgn0000533,0.0400763358778625,169.52667204944655,0.5131095665932078,0.5826972010178118,0.2765957446808511
161,FBgn0000535,0.0349457770365176,82.42178742319602,0.4827945776850886,0.5534427809576793,0.3723853818575169
162,FBgn0000536,0.1003517642655696,82.42178742319602,0.4288313597063743,0.4643933472330555,0.3821702031828645
163,FBgn0000541,0.0642426127360569,58.84170778243363,0.4171323911102695,0.4526909123181236,0.3029638868306697
164,FBgn0000542,0.0708363108427916,23.36710635430437,0.4135069708908432,0.5800404485673994,0.4063706563706564
165,FBgn0000543,0.0437956204379562,82.42178742319602,0.4756097560975609,0.5805352798053528,0.3134328358208955
166,FBgn0000546,0.0609183354458384,40.62831523124965,0.4131719606178214,0.5686508366951962,0.3301672198050606
167,FBgn0000547,0.0414110938030919,68.1827998385701,0.386574074074074,0.5487545833416232,0.36259279239419
168,FBgn0000551,0.1002710027100271,45.76698523453497,0.4210526315789473,0.6151761517615176,0.3691627783468002
169,FBgn0000552,0.0599647266313932,82.42178742319602,0.3770491803278688,0.5432098765432098,0.25
170,FBgn0000557,0.0590352771778257,382.5025427705851,0.4615132866192188,0.5831533477321814,0.4175506268081003
171,FBgn0000559,0.0232741617357001,351.7386522513527,0.4691056910569106,0.5341222879684419,0.3758934423671151
172,FBgn0000560,0.0576143123234993,83.12846302648724,0.4624843214872438,0.5922710248552945,0.3476702508960573
173,FBgn0000562,0.0679933665008291,79.12783624309294,0.4885783364260656,0.5598673300165837,0.3412816691505216
174,FBgn0000564,0.0612244897959183,6693.726113550327,0.4658332368715515,0.5068027210884354,0.437246963562753
175,FBgn0000565,0.0372101074559232,64.62288699325102,0.3195750698561985,0.5456896205671854,0.3481606950294004
176,FBgn0000566,0.0313028764805414,255.6828227828368,0.5194805194805194,0.5516074450084603,0.2966041583543911
177,FBgn0000567,0.0933499959808584,44.714416990560856,0.4240670710902678,0.6151173695200165,0.3510167049260949
178,FBgn0000568,0.0599960889304609,20.23446094265234,0.3830742933058594,0.6166965470322459,0.3268997435648237
179,FBgn0000575,0.1133333333333333,34.99200390938773,0.4356060606060606,0.6066666666666667,0.3282700421940928
180,FBgn0000576,0.0882154882154882,35.82147643432831,0.4141104294478527,0.6424242424242425,0.376311844077961
181,FBgn0000577,0.0681133212778782,32.5355129749136,0.4799165362545644,0.6220614828209765,0.3625632377740304
182,FBgn0000578,0.095868025280605,47.79133356773931,0.475767330335305,0.593013379875588,0.3783708779075788
183,FBgn0000579,0.0493490745084331,257.2566822334185,0.4262935476975802,0.6019880362163538,0.3965863481510254
184,FBgn0000581,0.0638034721557255,49.48446197765697,0.5034093304877839,0.5544732195274293,0.3541668068085917
185,FBgn0000588,0.0579029733959311,51.72873791962311,0.4176470588235294,0.5657276995305164,0.36328125
186,FBgn0000591,0.0777777777777777,28.355684688426585,0.3571428571428571,0.5796296296296296,0.4068965517241379
187,FBgn0000592,0.0409785932721712,82.42178742319602,0.5365853658536586,0.4825688073394495,0.2461180124223602
188,FBgn0000594,0.0220183486238532,82.42178742319602,0.4,0.4532110091743119,0.27
189,FBgn0000606,0.0654288240495137,29.81154658070224,0.4583333333333333,0.6569407603890363,0.4134078212290503
190,FBgn0000611,0.0565870910698496,140.76934133976317,0.3476672708818934,0.5508399646330681,0.3117508996828236
191,FBgn0000615,0.0387742338961851,103.09171909518888,0.3530011936675741,0.5315822388993121,0.3437992017868258
192,FBgn0000617,0.070489844683393,72.8769113387588,0.3571428571428571,0.6117084826762246,0.3439153439153439
193,FBgn0000618,0.0784313725490196,82.42178742319602,0.3943661971830985,0.5620915032679739,0.2545454545454545
194,FBgn0000625,0.0715350223546944,57.8278129337186,0.4244542419945646,0.6194734227521113,0.4364903129657228
195,FBgn0000629,0.0432210377760927,82.42178742319602,0.369257359500446,0.5193180609545638,0.238095238095238
196,FBgn0000633,0.0562980963953017,62.3380806191596,0.464448303848797,0.5921425678412313,0.3599397590361445
197,FBgn0000635,0.0409144010243393,153.95980245730388,0.4047619047619047,0.5525027126326345,0.3560971236532836
198,FBgn0000636,0.0560981809357601,70.55416293193379,0.4505119453924914,0.5761673167010635,0.3330323841455285
199,FBgn0000639,0.0330631296887067,171.10308367517746,0.4114893617021277,0.5548639974469988,0.3167420814479638
200,FBgn0000640,0.0713359273670557,82.42178742319602,0.426335080941869,0.5278858625162127,0.2774784182678919
201,FBgn0000644,0.0518256772673733,199.11814726101449,0.3875,0.5217903415783275,0.2941176470588235
202,FBgn0000658,0.0593607305936073,32.41398728303819,0.4885100074128984,0.603310502283105,0.3777777777777777
203,FBgn0000659,0.0674023268580768,34.64343747950621,0.4413019028856532,0.6108645423449973,0.4181429674109791
204,FBgn0000662,0.0996358269343781,82.42178742319602,0.4261952088612451,0.574696810517282,0.2937853107344633
205,FBgn0000667,0.0558853638301191,82.42178742319602,0.5247591445903165,0.583442331051141,0.337229763979787
206,FBgn0000709,0.033943251127022,42.00473273295411,0.3725490196078431,0.5563511005038452,0.4008859357696567
207,FBgn0000711,0.044114710793225,82.42178742319602,0.4003623188405797,0.5586528798098017,0.3404618061873912
208,FBgn0000715,0.053639846743295,82.42178742319602,0.5185185185185185,0.578544061302682,0.3490909090909091
209,FBgn0000719,0.0624715002279981,161.01562688098136,0.3616576706837944,0.5271317829457365,0.3754454584963059
210,FBgn0000721,0.0400113429196211,82.42178742319602,0.4621591626125363,0.5489787775428141,0.4247644339356295
211,FBgn0000723,0.044605104596642,52.287436293560354,0.4822672948381017,0.5339505816868526,0.3197492163009404
212,FBgn0000808,0.0457781188952216,75.97534723447296,0.4487179487179487,0.5529508413616132,0.4374899452826782
213,FBgn0000810,0.1293103448275862,31.21249832454329,0.4561403508771929,0.5581896551724138,0.3928811282740094
214,FBgn0000826,0.0388127853881278,82.42178742319602,0.5441176470588235,0.610730593607306,0.4352941176470588
215,FBgn0000927,0.0473457675753228,82.42178742319602,0.4137931034482758,0.6164514586322334,0.2790697674418604
216,FBgn0000928,0.0364333652924257,60.47755422346528,0.45,0.5509747523170342,0.3443223443223443
217,FBgn0000964,0.0491395945743405,29.9985933485681,0.4662576687116564,0.6407561450839329,0.3465920666651348
218,FBgn0000996,0.0770609318996415,41.7951096734431,0.4177597030836656,0.5492831541218638,0.3817034700315457
219,FBgn0001075,0.0299792799792799,54.59691185764627,0.4308823529411765,0.525964775964776,0.3282967032967033
220,FBgn0001077,0.1062449310624493,20.766328214488286,0.4571428571428571,0.5855636658556367,0.5031847133757962
221,FBgn0001078,0.0922807616933148,82.42178742319602,0.3520891999162954,0.559742085864107,0.2941081308441453
222,FBgn0001079,0.0488006617038875,52.17426259570541,0.5058823529411764,0.5740281224152192,0.4010695187165775
223,FBgn0001083,0.0429926076025366,44.87401883817736,0.480910091841646,0.5764773537468573,0.3178694158075601
224,FBgn0001084,0.0247801758593125,8.279070378207068,0.3910500779760873,0.5267785771382894,0.2478991596638655
225,FBgn0001085,0.0314762804377845,82.42178742319602,0.3651685393258427,0.5542288222532417,0.3398747685257839
226,FBgn0001086,0.0411132194813409,91.8265564589384,0.3310344827586207,0.5464895635673624,0.3222222222222222
227,FBgn0001087,0.0620414802204951,82.42178742319602,0.4286425730841094,0.5368055738426887,0.2966609832338732
228,FBgn0001089,0.0302572653679758,526.0662395998118,0.5217391304347826,0.548859235179358,0.3138297872340425
229,FBgn0001090,0.091798344620015,228.68167601152825,0.4361891011726435,0.6433408577878104,0.427672641465206
230,FBgn0001091,0.042042042042042,442.3609101979642,0.4208041958041958,0.5965965965965966,0.3981900452488687
231,FBgn0001092,0.041041041041041,394.49462654136886,0.4054801407742584,0.5665665665665666,0.3700305810397553
232,FBgn0001098,0.0385147988302855,105.65569667319774,0.4730392156862745,0.5995349459244339,0.375
233,FBgn0001099,0.0923076923076923,48.70788698094897,0.3951516509786343,0.4461538461538462,0.4166322197587464
234,FBgn0001104,0.0543071161048689,82.42178742319602,0.458128078817734,0.5355805243445693,0.4114671163575042
235,FBgn0001105,0.0469208211143695,82.42178742319602,0.4088705558405341,0.5620723362658846,0.3261924883798329
236,FBgn0001108,0.0500263296471827,74.90580289455045,0.4636678200692041,0.5497630331753555,0.3477321814254859
237,FBgn0001112,0.0325369566388177,140.01594230238732,0.425287356321839,0.5684781456792569,0.3124968696261916
238,FBgn0001114,0.0996429730606945,51.04985476193242,0.4577914110429447,0.551768906199286,0.2480620155038759
239,FBgn0001120,0.0760719225449515,53.36066190935349,0.297029702970297,0.5325034578146611,0.2626262626262626
240,FBgn0001122,0.0507800273865414,91.1255050151674,0.4020545954128711,0.4882311228482003,0.347077501426775
241,FBgn0001123,0.0533117331132726,82.42178742319602,0.5263332593732295,0.4226247649454132,0.2539682539682539
242,FBgn0001124,0.0333952016469016,82.42178742319602,0.3983130271790066,0.5490675952388774,0.3492537313432836
243,FBgn0001125,0.043559368191721,103.33231205827848,0.3076819407008086,0.5791811909949165,0.3762886597938144
244,FBgn0001128,0.0434123926384908,55.911991059275,0.4404120209702429,0.5578538219324694,0.3302546821713757
245,FBgn0001133,0.0548744892002335,154.8407481308392,0.3026315789473684,0.5645067133683596,0.3142857142857143
246,FBgn0001134,0.0470645317806889,82.42178742319602,0.4195652173913043,0.5560407569141194,0.3651376146788991
247,FBgn0001137,0.072072072072072,84.44589686481879,0.4545454545454545,0.5518018018018018,0.3157894736842105
248,FBgn0001138,0.0574892214153397,82.42178742319602,0.3904761904761905,0.643994644615384,0.3024579081155066
249,FBgn0001139,0.0487633929874229,57.39637254609825,0.470315024707457,0.5864521518215893,0.318746028273484
250,FBgn0001142,0.0483333333333333,82.42178742319602,0.4666295884315906,0.5841666666666666,0.3438326525660209
251,FBgn0001145,0.0306093436463561,1116.9481341188568,0.4833189262713099,0.599031321172762,0.3651640026232589
252,FBgn0001147,0.0688888888888888,82.42178742319602,0.4736842105263157,0.58,0.3475177304964539
253,FBgn0001148,0.058411214953271,22.324986869494083,0.4184782608695652,0.5693146417445483,0.3093922651933701
254,FBgn0001149,0.0428571428571428,142.87626153874837,0.3475649350649351,0.5873015873015873,0.328
255,FBgn0001150,0.1269487750556792,26.401471887893784,0.4434782608695652,0.5827765404602822,0.3647798742138364
256,FBgn0001168,0.0700197238658777,34.47031409156845,0.4304705029514308,0.6124260355029586,0.3795180722891566
257,FBgn0001169,0.0880882370100698,52.558467307549975,0.4650732998100831,0.5801428804798077,0.3161877374210627
258,FBgn0001170,0.1050119331742243,18.265433945884567,0.4497607655502392,0.5879077167859984,0.3010204081632653
259,FBgn0001174,0.1303030303030303,67.29326333244313,0.4712643678160919,0.5393939393939394,0.3467336683417085
260,FBgn0001179,0.0433875677930746,74.23639705724386,0.3124642652944539,0.5160617438464747,0.3541666666666667
